split,timestamp,primary_satellite,secondary_satellite,source_used,valid_count_24h,coverage_fraction_24h,max_peak_flux,status
train,2019-07-22 10:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 11:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 12:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 13:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 14:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 15:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 16:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 17:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 18:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 19:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 20:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 21:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 22:00:00,17,16,goes17_primary,1440,1.0,1.39999327686e-08,xrsb_1min_no_flare
train,2019-07-22 23:00:00,17,16,goes17_primary,1440,1.0,1.47724374955e-08,xrsb_1min_no_flare
train,2019-07-23 00:00:00,17,16,goes17_primary,1440,1.0,1.47724374955e-08,xrsb_1min_no_flare
train,2019-07-23 01:00:00,17,16,goes17_primary,1440,1.0,1.47724374955e-08,xrsb_1min_no_flare
train,2019-07-23 02:00:00,17,16,goes17_primary,1440,1.0,2.69097650829e-08,xrsb_1min_no_flare
train,2019-07-23 03:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 04:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 05:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 06:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 07:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 08:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 09:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 10:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 11:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 12:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 13:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 14:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 15:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 16:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 17:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 18:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 19:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 20:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 21:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 22:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-23 23:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-24 00:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-24 01:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-24 02:00:00,17,16,goes17_primary,1440,1.0,2.71651376949e-08,xrsb_1min_no_flare
train,2019-07-24 03:00:00,17,16,goes17_primary,1440,1.0,2.6752360327e-08,xrsb_1min_no_flare
train,2019-07-24 04:00:00,17,16,goes17_primary,1440,1.0,2.6752360327e-08,xrsb_1min_no_flare
train,2019-07-24 05:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 06:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 07:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 08:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 09:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 10:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 11:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 12:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 13:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 14:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 15:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 16:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 17:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 18:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 19:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 20:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 21:00:00,17,16,goes17_primary,1440,1.0,2.66887401068e-08,xrsb_1min_no_flare
train,2019-07-24 22:00:00,17,16,goes17_primary,1440,1.0,2.63131472167e-08,xrsb_1min_no_flare
train,2019-07-24 23:00:00,17,16,goes17_primary,1440,1.0,2.63131472167e-08,xrsb_1min_no_flare
train,2019-07-25 00:00:00,17,16,goes17_primary,1440,1.0,2.63131472167e-08,xrsb_1min_no_flare
train,2019-07-25 01:00:00,17,16,goes17_primary,1440,1.0,2.63131472167e-08,xrsb_1min_no_flare
train,2019-07-25 02:00:00,17,16,goes17_primary,1440,1.0,2.62424126873e-08,xrsb_1min_no_flare
train,2019-07-25 03:00:00,17,16,goes17_primary,1440,1.0,2.62424126873e-08,xrsb_1min_no_flare
train,2019-07-25 04:00:00,17,16,goes17_primary,1440,1.0,2.60461110457e-08,xrsb_1min_no_flare
train,2019-07-25 05:00:00,17,16,goes17_primary,1440,1.0,2.48635849687e-08,xrsb_1min_no_flare
train,2019-07-25 06:00:00,17,16,goes17_primary,1440,1.0,2.47772717898e-08,xrsb_1min_no_flare
train,2019-07-25 07:00:00,17,16,goes17_primary,1440,1.0,2.47772717898e-08,xrsb_1min_no_flare
train,2019-07-25 08:00:00,17,16,goes17_primary,1440,1.0,2.47772717898e-08,xrsb_1min_no_flare
train,2019-07-25 09:00:00,17,16,goes17_primary,1440,1.0,2.47772717898e-08,xrsb_1min_no_flare
train,2019-07-25 10:00:00,17,16,goes17_primary,1440,1.0,2.47772717898e-08,xrsb_1min_no_flare
train,2019-07-25 11:00:00,17,16,goes17_primary,1440,1.0,2.47772717898e-08,xrsb_1min_no_flare
train,2019-07-25 12:00:00,17,16,goes17_primary,1440,1.0,2.46728770747e-08,xrsb_1min_no_flare
train,2019-07-25 13:00:00,17,16,goes17_primary,1440,1.0,2.44428033369e-08,xrsb_1min_no_flare
train,2019-07-25 14:00:00,17,16,goes17_primary,1440,1.0,2.44428033369e-08,xrsb_1min_no_flare
train,2019-07-25 15:00:00,17,16,goes17_primary,1440,1.0,2.44428033369e-08,xrsb_1min_no_flare
train,2019-07-25 16:00:00,17,16,goes17_primary,1440,1.0,2.29253753758e-08,xrsb_1min_no_flare
train,2019-07-25 17:00:00,17,16,goes17_primary,1440,1.0,2.29253753758e-08,xrsb_1min_no_flare
train,2019-07-25 18:00:00,17,16,goes17_primary,1440,1.0,2.29253753758e-08,xrsb_1min_no_flare
train,2019-07-25 19:00:00,17,16,goes17_primary,1440,1.0,2.29253753758e-08,xrsb_1min_no_flare
train,2019-07-25 20:00:00,17,16,goes17_primary,1440,1.0,2.29253753758e-08,xrsb_1min_no_flare
train,2019-07-25 21:00:00,17,16,goes17_primary,1440,1.0,2.29253753758e-08,xrsb_1min_no_flare
train,2019-07-25 22:00:00,17,16,goes17_primary,1440,1.0,2.29253753758e-08,xrsb_1min_no_flare
train,2019-07-25 23:00:00,17,16,goes17_primary,1440,1.0,2.24910561286e-08,xrsb_1min_no_flare
train,2019-07-26 00:00:00,17,16,goes17_primary,1440,1.0,2.20862332867e-08,xrsb_1min_no_flare
train,2019-07-26 01:00:00,17,16,goes17_primary,1440,1.0,2.20862332867e-08,xrsb_1min_no_flare
train,2019-07-26 02:00:00,17,16,goes17_primary,1440,1.0,2.12678621381e-08,xrsb_1min_no_flare
train,2019-07-26 03:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 04:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 05:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 06:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 07:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 08:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 09:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 10:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 11:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 12:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 13:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 14:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 15:00:00,17,16,goes17_primary,1440,1.0,2.10494590647e-08,xrsb_1min_no_flare
train,2019-07-26 16:00:00,17,16,goes17_primary,1440,1.0,2.04993249042e-08,xrsb_1min_no_flare
train,2019-07-26 17:00:00,17,16,goes17_primary,1440,1.0,2.04993249042e-08,xrsb_1min_no_flare
train,2019-07-26 18:00:00,17,16,goes17_primary,1440,1.0,1.50385233155e-08,xrsb_1min_no_flare
train,2019-07-26 19:00:00,17,16,goes17_primary,1440,1.0,1.50385233155e-08,xrsb_1min_no_flare
train,2019-07-26 20:00:00,17,16,goes17_primary,1440,1.0,1.50385233155e-08,xrsb_1min_no_flare
train,2019-07-26 21:00:00,17,16,goes17_primary,1440,1.0,1.50385233155e-08,xrsb_1min_no_flare
train,2019-07-26 22:00:00,17,16,goes17_primary,1440,1.0,1.50385233155e-08,xrsb_1min_no_flare
train,2019-07-26 23:00:00,17,16,goes17_primary,1440,1.0,1.14442482158e-08,xrsb_1min_no_flare
train,2019-07-27 00:00:00,17,16,goes17_primary,1440,1.0,1.14442482158e-08,xrsb_1min_no_flare
train,2019-07-27 01:00:00,17,16,goes17_primary,1382,0.9597222222222223,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 02:00:00,17,16,goes17_primary,1322,0.9180555555555555,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 03:00:00,17,16,goes17_primary,1262,0.8763888888888889,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 04:00:00,17,16,goes17_primary,1202,0.8347222222222223,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 05:00:00,17,16,goes17_primary,1142,0.7930555555555555,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 06:00:00,17,16,goes17_primary,1082,0.7513888888888889,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 07:00:00,17,16,goes17_primary,1022,0.7097222222222223,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 08:00:00,17,16,goes17_primary,962,0.6680555555555555,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 09:00:00,17,16,goes17_primary,902,0.6263888888888889,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 10:00:00,17,16,goes17_primary,842,0.5847222222222223,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 11:00:00,17,16,goes17_primary,782,0.5430555555555555,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 12:00:00,17,16,goes17_primary,722,0.5013888888888889,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 13:00:00,17,16,goes17_primary,662,0.4597222222222222,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 14:00:00,17,16,goes17_primary,602,0.41805555555555557,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 15:00:00,17,16,goes17_primary,542,0.3763888888888889,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 16:00:00,17,16,goes17_primary,482,0.3347222222222222,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 17:00:00,17,16,goes17_primary,422,0.29305555555555557,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 18:00:00,17,16,goes17_primary,362,0.2513888888888889,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 19:00:00,17,16,goes17_primary,302,0.20972222222222223,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 20:00:00,17,16,goes17_primary,242,0.16805555555555557,1.0724610533e-08,xrsb_1min_no_flare
train,2019-07-27 21:00:00,17,16,goes17_primary,182,0.12638888888888888,9.22588139218e-09,xrsb_1min_no_flare
train,2019-07-27 22:00:00,17,16,goes17_primary,122,0.08472222222222223,9.22588139218e-09,xrsb_1min_no_flare
train,2019-07-27 23:00:00,17,16,goes17_primary,62,0.043055555555555555,9.22588139218e-09,xrsb_1min_no_flare
train,2019-07-28 00:00:00,17,16,goes17_primary,2,0.001388888888888889,9.22588139218e-09,xrsb_1min_no_flare
train,2019-07-28 01:00:00,17,16,goes17_primary,54,0.0375,9.25087562109e-09,xrsb_1min_no_flare
train,2019-07-28 02:00:00,17,16,goes17_primary,114,0.07916666666666666,9.25087562109e-09,xrsb_1min_no_flare
train,2019-07-28 03:00:00,17,16,goes17_primary,174,0.12083333333333333,9.25087562109e-09,xrsb_1min_no_flare
train,2019-07-28 04:00:00,17,16,goes17_primary,234,0.1625,9.25087562109e-09,xrsb_1min_no_flare
train,2019-07-28 05:00:00,17,16,goes17_primary,294,0.20416666666666666,9.25087562109e-09,xrsb_1min_no_flare
train,2019-07-28 06:00:00,17,16,goes17_primary,354,0.24583333333333332,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 07:00:00,17,16,goes17_primary,414,0.2875,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 08:00:00,17,16,goes17_primary,474,0.32916666666666666,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 09:00:00,17,16,goes17_primary,534,0.37083333333333335,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 10:00:00,17,16,goes17_primary,594,0.4125,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 11:00:00,17,16,goes17_primary,654,0.45416666666666666,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 12:00:00,17,16,goes17_primary,714,0.49583333333333335,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 13:00:00,17,16,goes17_primary,774,0.5375,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 14:00:00,17,16,goes17_primary,834,0.5791666666666667,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 15:00:00,17,16,goes17_primary,894,0.6208333333333333,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 16:00:00,17,16,goes17_primary,954,0.6625,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 17:00:00,17,16,goes17_primary,1014,0.7041666666666667,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 18:00:00,17,16,goes17_primary,1074,0.7458333333333333,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 19:00:00,17,16,goes17_primary,1134,0.7875,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 20:00:00,17,16,goes17_primary,1194,0.8291666666666667,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 21:00:00,17,16,goes17_primary,1254,0.8708333333333333,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 22:00:00,17,16,goes17_primary,1314,0.9125,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-28 23:00:00,17,16,goes17_primary,1374,0.9541666666666667,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-29 00:00:00,17,16,goes17_primary,1434,0.9958333333333333,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-29 01:00:00,17,16,goes17_primary,1440,1.0,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-29 02:00:00,17,16,goes17_primary,1440,1.0,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-29 03:00:00,17,16,goes17_primary,1440,1.0,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-29 04:00:00,17,16,goes17_primary,1440,1.0,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-29 05:00:00,17,16,goes17_primary,1440,1.0,1.0289689989e-08,xrsb_1min_no_flare
train,2019-07-29 06:00:00,17,16,goes17_primary,1440,1.0,1.01399555419e-08,xrsb_1min_no_flare
train,2019-07-29 07:00:00,17,16,goes17_primary,1440,1.0,1.01399555419e-08,xrsb_1min_no_flare
train,2019-07-29 08:00:00,17,16,goes17_primary,1440,1.0,1.01399555419e-08,xrsb_1min_no_flare
train,2019-07-29 09:00:00,17,16,goes17_primary,1440,1.0,1.01399555419e-08,xrsb_1min_no_flare
train,2019-07-29 10:00:00,17,16,goes17_primary,1440,1.0,1.01399555419e-08,xrsb_1min_no_flare
train,2019-07-29 11:00:00,17,16,goes17_primary,1440,1.0,1.01399555419e-08,xrsb_1min_no_flare
train,2019-07-29 12:00:00,17,16,goes17_primary,1440,1.0,1.01399555419e-08,xrsb_1min_no_flare
train,2019-07-29 13:00:00,17,16,goes17_primary,1440,1.0,1.01399555419e-08,xrsb_1min_no_flare
train,2019-07-29 14:00:00,17,16,goes17_primary,1440,1.0,1.01399555419e-08,xrsb_1min_no_flare
train,2019-07-29 15:00:00,17,16,goes17_primary,1440,1.0,1.01399555419e-08,xrsb_1min_no_flare
train,2019-07-29 16:00:00,17,16,goes17_primary,1440,1.0,1.01399555419e-08,xrsb_1min_no_flare
train,2019-07-29 17:00:00,17,16,goes17_primary,1440,1.0,1.08379021313e-08,xrsb_1min_no_flare
train,2019-07-29 18:00:00,17,16,goes17_primary,1440,1.0,1.08379021313e-08,xrsb_1min_no_flare
train,2019-07-29 19:00:00,17,16,goes17_primary,1440,1.0,1.21026833e-08,xrsb_1min_no_flare
train,2019-07-29 20:00:00,17,16,goes17_primary,1440,1.0,1.21026833e-08,xrsb_1min_no_flare
train,2019-07-29 21:00:00,17,16,goes17_primary,1440,1.0,1.21026833e-08,xrsb_1min_no_flare
train,2019-07-29 22:00:00,17,16,goes17_primary,1440,1.0,1.21026833e-08,xrsb_1min_no_flare
train,2019-07-29 23:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 00:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 01:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 02:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 03:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 04:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 05:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 06:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 07:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 08:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 09:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 10:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 11:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 12:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 13:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 14:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 15:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 16:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 17:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 18:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 19:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 20:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 21:00:00,17,16,goes17_primary,1440,1.0,1.30004575993e-08,xrsb_1min_no_flare
train,2019-07-30 22:00:00,17,16,goes17_primary,1440,1.0,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-30 23:00:00,17,16,goes17_primary,1440,1.0,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 00:00:00,17,16,goes17_primary,1440,1.0,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 01:00:00,17,16,goes17_primary,1440,1.0,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 02:00:00,17,16,goes17_primary,1440,1.0,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 03:00:00,17,16,goes17_primary,1440,1.0,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 04:00:00,17,16,goes17_primary,1440,1.0,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 05:00:00,17,16,goes17_primary,1440,1.0,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 06:00:00,17,16,goes17_primary,1440,1.0,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 07:00:00,17,16,goes17_primary,1440,1.0,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 08:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 09:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 10:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 11:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 12:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 13:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 14:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 15:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 16:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 17:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 18:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 19:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 20:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 21:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.48490446605e-08,xrsb_1min_no_flare
train,2019-07-31 22:00:00,17,16,goes17_primary,1410,0.9791666666666666,1.50510128805e-08,xrsb_1min_no_flare
train,2019-07-31 23:00:00,17,16,goes17_primary,1410,0.9791666666666666,2.18393303442e-08,xrsb_1min_no_flare
train,2019-08-01 00:00:00,17,16,goes17_primary,1410,0.9791666666666666,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 01:00:00,17,16,goes17_primary,1410,0.9791666666666666,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 02:00:00,17,16,goes17_primary,1410,0.9791666666666666,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 03:00:00,17,16,goes17_primary,1410,0.9791666666666666,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 04:00:00,17,16,goes17_primary,1410,0.9791666666666666,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 05:00:00,17,16,goes17_primary,1410,0.9791666666666666,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 06:00:00,17,16,goes17_primary,1410,0.9791666666666666,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 07:00:00,17,16,goes17_primary,1410,0.9791666666666666,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 08:00:00,17,16,goes17_primary,1440,1.0,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 09:00:00,17,16,goes17_primary,1440,1.0,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 10:00:00,17,16,goes17_primary,1440,1.0,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 11:00:00,17,16,goes17_primary,1440,1.0,2.21057163685e-08,xrsb_1min_no_flare
train,2019-08-01 12:00:00,17,16,goes17_primary,1440,1.0,2.21057163685e-08,xrsb_1min_no_flare
